subbasn,MassFlux_Low,MassFlux_Median,MassFlux_High,subbasin,mask,name
2359.0,0.0,0.0,0.0,2359,0,Basin155848
2360.0,0.0,0.0,0.0,2360,0,Basin155889
2361.0,0.0,0.0,0.0,2361,0,Basin155890
2362.0,0.0,0.0,0.0,2362,0,Basin155891
2363.0,455.6637786454672,1897.342637268755,5354.786974089284,2363,0,Basin155892
2364.0,0.0,0.0,0.0,2364,0,Basin155922
2365.0,104.95693978118302,437.0311757411589,1233.4139343953386,2365,0,Basin155924
2366.0,0.0,0.0,0.0,2366,0,Basin155951
2367.0,28415.39188063359,118319.1139969335,333926.85009630135,2367,0,Basin155957
2370.0,14.147348609268938,58.90827618658648,166.25424622516698,2370,0,Basin155994
2373.0,749739.6653068878,3121847.9512833115,8810654.657865725,2373,0,Basin156048
2374.0,1054652.726723303,4391478.277848366,12393876.686958972,2374,0,Basin156049
2376.0,12069.20701513698,50255.083113945795,141832.7186425912,2376,0,Basin156093
2380.0,141048.74271230557,587314.1689619136,1657551.0400074632,2380,0,Basin156122
2381.0,4069705.880762077,16945886.09098366,47825631.66082833,2381,0,Basin156124
2384.0,296213.49739053857,1233406.1311703443,3480988.069956753,2384,0,Basin156392
2385.0,227024.12736872231,945307.8711366083,2667900.976574834,2385,0,Basin156393
2386.0,140897.008248687,586682.3604204876,1655767.914450017,2386,0,Basin156409
2389.0,311699.452822034,1297888.2447286416,3662973.113122579,2389,0,Basin156415
2390.0,1082581.0458936568,4507769.265266067,12722079.644293388,2390,0,Basin156416
2391.0,48799.76237258053,203197.78349141238,573476.1992013913,2391,0,Basin156417
2392.0,189137.0395748988,787549.4746126297,2222666.367829701,2392,0,Basin156418
2398.0,4062.237975467611,16914.790410812646,47737.8716854504,2398,0,Basin156454
2403.0,57.17065236608465,238.053410032049,671.8477064385862,2403,0,Basin156568
2404.0,29.025918573157544,120.861291758703,341.1015269823585,2404,0,Basin156676
2405.0,7637.741244626092,31802.86166026457,89755.8227027952,2405,0,Basin156683
2406.0,0.21976473083960252,0.9150804025489494,2.582591316699225,2406,0,Basin156714
2410.0,68888.50278171696,286845.4761401058,809551.4163022027,2410,0,Basin156769
2414.0,2152595.7583392705,8963213.458049998,25296484.52966766,2414,0,Basin156812
2423.0,133990.00929286183,557922.2433591438,1574599.4964804207,2423,0,Basin157111
2424.0,110758.1588713265,461186.9257561949,1301587.649036607,2424,0,Basin157125
2427.0,204337.4695084577,850842.6858998871,2401296.024219634,2427,0,Basin157139
2433.0,0.0,0.0,0.0,2433,0,Basin157288
2436.0,21.010888398503923,87.48743322078731,246.9119486407342,2436,0,Basin157436
2437.0,937883.3871416298,3905261.3409379553,11021647.934382498,2437,0,Basin157466
2438.0,456025.96956435073,1898850.7673976668,5359043.303658284,2438,0,Basin157490
2439.0,2296.3947397274237,9561.979371361356,26986.355325879664,2439,0,Basin157491
2440.0,199698.11553960605,831524.8368475641,2346776.105444336,2440,0,Basin157508
2441.0,60066.5672060746,250111.7367135018,705879.3933752724,2441,0,Basin157532
2449.0,38269.16352963622,159349.3252266685,449724.6171002563,2449,0,Basin157830
2452.0,137303.35891742067,571718.7306145972,1613536.7178301914,2452,0,Basin157842
2454.0,545964.2023465349,2273345.409665494,6415963.120296514,2454,0,Basin157848
2470.0,0.0,0.0,0.0,2470,0,Basin158008
2471.0,0.0,0.0,0.0,2471,0,Basin158082
2472.0,0.0,0.0,0.0,2472,0,Basin158115
2474.0,3445.0474321191004,14344.864978742431,40484.88376554573,2474,0,Basin158123
2475.0,72.40146928289796,301.4731499609243,850.8344590686373,2475,0,Basin158151
2476.0,0.0,0.0,0.0,2476,0,Basin158156
2477.0,551179.1929526709,2295060.1574547323,6477247.701332878,2477,0,Basin158186
2478.0,284762.2665289448,1185724.2446980502,3346417.571425508,2478,0,Basin158211
2483.0,2427348.7757867225,10107260.09759406,28525277.22258885,2483,0,Basin158252
2489.0,92663.45807074803,385842.23314179527,1088945.6250534607,2489,0,Basin158550
2490.0,537083.8412660692,2236368.391737064,6311604.503115564,2490,0,Basin158566
2497.0,270400.613287268,1125923.623463454,3177644.89887838,2497,0,Basin158608
2500.0,0.0,0.0,0.0,2500,0,Basin158728
2503.0,320.83218190958326,1335.916100144189,3770.2974628904485,2503,0,Basin158841
2504.0,57.89337373617009,241.0627562530821,680.340852393557,2504,0,Basin158867
2505.0,0.0,0.0,0.0,2505,0,Basin158876
2507.0,0.0,0.0,0.0,2507,0,Basin158878
2509.0,703354.3383735556,2928703.657927622,8265551.983280004,2509,0,Basin158947
2510.0,252166.13348442232,1049996.9037641175,2963360.2453607637,2510,0,Basin158973
2512.0,2172678.4404369877,9046835.92443954,25532488.551802807,2512,0,Basin158981
2518.0,426238.8666051815,1774819.9729089106,5008996.628024409,2518,0,Basin159270
2519.0,259947.10103290476,1082396.1467604032,3054799.2089717886,2519,0,Basin159283
2520.0,192344.67430373738,800905.7746325721,2260361.2680359017,2520,0,Basin159286
2525.0,27869.682505581222,116046.82966500342,327513.8816091958,2525,0,Basin159326
2531.0,0.0,0.0,0.0,2531,0,Basin159447
2532.0,0.0,0.0,0.0,2532,0,Basin159448
2533.0,0.0,0.0,0.0,2533,0,Basin159456
2534.0,0.0,0.0,0.0,2534,0,Basin159509
2536.0,333.1973901490329,1387.403705503466,3915.6086750507293,2536,0,Basin159559
2537.0,1578.9915837546503,6574.7777114344435,18555.706995233028,2537,0,Basin159560
2538.0,69.00199439265646,287.3180449122999,810.8851264376315,2538,0,Basin159597
2542.0,149035.91386094943,620572.0250428461,1751413.2296985537,2542,0,Basin159623
2544.0,915656.1332341502,3812709.072084317,10760441.72210168,2544,0,Basin159626
2546.0,820127.0527406699,3414934.6471384554,9637820.395048117,2546,0,Basin159694
2555.0,70516.91759664731,293626.0477025679,828687.9262642718,2555,0,Basin159990
2556.0,27262.967293403603,113520.5225616253,320383.99578678474,2556,0,Basin160006
2559.0,11359.429083448344,47299.63219619118,133491.6790401006,2559,0,Basin160022
2562.0,171988.62326514366,716145.0247727653,2021144.7183479173,2562,0,Basin160043
2564.0,82798.90399545249,344767.1248671392,973021.1470872388,2564,0,Basin160048
2569.0,0.0,0.0,0.0,2569,0,Basin160189
2570.0,0.10157161564248952,0.42293499313824917,1.193630896000596,2570,0,Basin160202
2571.0,0.0,0.0,0.0,2571,0,Basin160275
2572.0,4451.267741312227,18534.675063698283,52309.60114981623,2572,0,Basin160279
2574.0,0.0,0.0,0.0,2574,0,Basin160319
2579.0,216658.64150141345,902146.9283236536,2546089.739202907,2579,0,Basin160374
2580.0,584106.0416762638,2432164.5684743742,6864191.471950397,2580,0,Basin160385
2585.0,995134.6457652649,4143650.3881139862,11694442.894823242,2585,0,Basin160421
2586.0,663898.8782115525,2764414.701142507,7801886.460511784,2586,0,Basin160422
2591.0,799.1957771382853,3327.7787143783776,9391.844025629627,2591,0,Basin160707
2592.0,47369.84884367622,197243.75327627762,556672.4006606952,2592,0,Basin160709
2593.0,2323313.375432255,9674066.128425322,27302692.868137203,2593,0,Basin160710
2594.0,433227.27799447306,1803919.0839576172,5091121.77386812,2594,0,Basin160725
2601.0,1375.3644112727104,5726.8926379160885,16162.758110820376,2601,0,Basin160755
2611.0,2083.1858969757513,8674.197092071994,24480.806306115242,2611,0,Basin160999
2612.0,34.73628046401521,144.6387206383172,408.20752246305636,2612,0,Basin161032
2613.0,1.136209620608268,4.731073785288393,13.352302204827891,2613,0,Basin161040
2615.0,234547.04172195672,976632.6040380101,2756307.397435492,2615,0,Basin161060
2618.0,38963.56894091289,162240.76636399547,457885.00470467587,2618,0,Basin161098
2619.0,180971.86457996268,753550.4266639301,2126712.3448129576,2619,0,Basin161099
2620.0,33923.81163864295,141255.67415519993,398659.698635826,2620,0,Basin161100
2625.0,959343.5068809359,3994619.3327083695,11273839.078440584,2625,0,Basin161139
2627.0,480167.4908102404,1999373.8717895013,5642745.255756546,2627,0,Basin161144
2628.0,986658.7100475812,4108357.360707428,11594836.930291256,2628,0,Basin161145
2633.0,23526.38495448324,97961.73267849283,276473.10496385925,2633,0,Basin161429
2634.0,28.85191227335376,120.1367453118634,339.05667129870375,2634,0,Basin161438
2635.0,172516.1622650289,718341.6493108838,2027344.1555147397,2635,0,Basin161445
2642.0,51619.80469543363,214940.1838945277,606616.2612482003,2642,0,Basin161479
2643.0,27948.53089480812,116375.147204758,328440.47781312326,2643,0,Basin161482
2644.0,14926.115591895412,62150.99125388169,175406.01884754965,2644,0,Basin161483
2652.0,0.0,0.0,0.0,2652,0,Basin161637
2653.0,0.0,0.0,0.0,2653,0,Basin161641
2656.0,1950.0564762175413,8119.8582613000735,22916.320117936626,2656,0,Basin161719
2659.0,2775251.9181255256,11555897.221135937,32613702.289813753,2659,0,Basin161785
2660.0,3647450.8888518005,15187654.610894278,42863452.00909749,2660,0,Basin161786
2661.0,419870.30635017605,1748301.865751575,4934155.736350771,2661,0,Basin161821
2664.0,1310891.7613407585,5458434.372444057,15405100.113366846,2664,0,Basin161824
2665.0,39392.705068105,164027.650267154,462928.04883434187,2665,0,Basin161867
2671.0,22872.975965722788,95240.99692540048,268794.4916841988,2671,0,Basin162149
2672.0,28138.718535719345,117167.07128802639,330675.49044724467,2672,0,Basin162160
2679.0,194247.14661205912,808827.4967355055,2282718.397157401,2679,0,Basin162197
2686.0,0.0,0.0,0.0,2686,0,Basin162328
2687.0,0.0,0.0,0.0,2687,0,Basin162335
2688.0,0.0,0.0,0.0,2688,0,Basin162352
2689.0,0.0,0.0,0.0,2689,0,Basin162354
2690.0,0.0,0.0,0.0,2690,0,Basin162432
2691.0,0.0,0.0,0.0,2691,0,Basin162433
2694.0,160.59260389187162,668.6930339291546,1887.223044174324,2694,0,Basin162444
2697.0,11371.77556878234,47351.041841070655,133636.77022781534,2697,0,Basin162499
2699.0,1922049.1839119266,8003238.436911449,22587189.09843045,2699,0,Basin162501
2700.0,989288.5805695311,4119307.9029836315,11625742.165849678,2700,0,Basin162543
2704.0,559952.6157352371,2331591.894011962,6580349.620414354,2704,0,Basin162593
2707.0,316.6820774505628,1318.6354416669542,3721.527017795309,2707,0,Basin162603
2712.0,21838.8216502313,90934.87217234186,256641.50450963416,2712,0,Basin162868
2714.0,4087.5005506347584,17019.98148203257,48034.74783575386,2714,0,Basin162876
2715.0,54866.890395007016,228460.75417768754,644774.7742191328,2715,0,Basin162885
2718.0,47126.92812370107,196232.2534356386,553817.6889894577,2718,0,Basin162918
2722.0,0.0,0.0,0.0,2722,0,Basin163065
2723.0,0.0,0.0,0.0,2723,0,Basin163152
2724.0,1397.2292601449083,5817.935885079556,16419.70547731793,2724,0,Basin163158
2725.0,49.521666980249464,206.20372878783834,581.959746875889,2725,0,Basin163161
2726.0,4.102009117319053,17.080393837514496,48.205246979057975,2726,0,Basin163179
2737.0,42845.39261168372,178404.327976917,503502.7162764533,2737,0,Basin163587
2738.0,101909.55985858281,424342.16219636094,1197602.287564096,2738,0,Basin163605
2743.0,0.0,0.0,0.0,2743,0,Basin163781
2744.0,0.0,0.0,0.0,2744,0,Basin163785
2745.0,0.0,0.0,0.0,2745,0,Basin163872
2752.0,1633212.8363794123,6800550.088507948,19192894.480569195,2752,0,Basin163937
2753.0,75546.97366111146,314570.7448372191,887799.2270856793,2753,0,Basin164035
2755.0,2172242.3936568745,9045020.265204541,25527364.296315175,2755,0,Basin164041
2762.0,62881.19776612419,261831.60302724896,738955.8584492143,2762,0,Basin164306
2763.0,3113.271458761658,12963.379923810735,36585.97903861874,2763,0,Basin164325
2772.0,55.56429991156068,231.36470413686084,652.9704649232499,2772,0,Basin164597
2773.0,31.38550686051156,130.68640332957472,368.83050878314305,2773,0,Basin164601
2775.0,37027.24785705008,154178.10103041003,435130.09768014716,2775,0,Basin164624
2776.0,0.0,0.0,0.0,2776,0,Basin164626
2777.0,0.0,0.0,0.0,2777,0,Basin164627
2779.0,3.705882077829078,15.430956781021683,43.55011306112618,2779,0,Basin164629
2780.0,49.19145270011348,204.82874648180675,578.0791945721999,2780,0,Basin164630
2781.0,3770.9208632809,15701.772383439646,44314.424067331885,2781,0,Basin164634
2782.0,528.2801374142083,2199.710567554336,6208.146732454437,2782,0,Basin164655
2792.0,195247.01832131876,812990.871826272,2294468.508216084,2792,0,Basin165025
2794.0,182.28054868199217,758.9996685432768,2142.091501355918,2794,0,Basin165038
2795.0,77.83392794119594,324.0934149910491,914.6746417296472,2795,0,Basin165039
2796.0,72539.89224180402,302049.5306043235,852461.152898611,2796,0,Basin165045
2801.0,0.0,0.0,0.0,2801,0,Basin165235
2802.0,0.0,0.0,0.0,2802,0,Basin165311
2804.0,8.98510747110148,37.41317239663034,105.58955682207402,2804,0,Basin165316
2805.0,0.0,0.0,0.0,2805,0,Basin165342
2810.0,29429.781196230335,122542.93908347622,345847.5665288424,2810,0,Basin165374
2811.0,314.0000768331097,1307.4678344022254,3690.0091692326496,2811,0,Basin165375
2812.0,81408.04495371469,338975.7139936119,956676.3019875659,2812,0,Basin165477
2813.0,675854.059723715,2814194.992406259,7942379.194923334,2813,0,Basin165478
2817.0,1188.6363940430413,4949.374113806756,13968.401654989548,2817,0,Basin165736
2819.0,77333.31236701224,322008.8971551064,908791.598395297,2819,0,Basin165743
2821.0,13593.922880708276,56603.861658661786,159750.59809401215,2821,0,Basin165754
2822.0,9954.930899062292,41451.42916999545,116986.55193686846,2822,0,Basin165755
2823.0,692.7872574648396,2884.7032916505927,8141.371677853168,2823,0,Basin165765
2832.0,0.0,0.0,0.0,2832,0,Basin165950
2833.0,0.0,0.0,0.0,2833,0,Basin166019
2834.0,0.0,0.0,0.0,2834,0,Basin166022
2835.0,0.0,0.0,0.0,2835,0,Basin166030
2837.0,0.0,0.0,0.0,2837,0,Basin166061
2839.0,7.023698428226719,29.24604307765435,82.53982566971357,2839,0,Basin166064
2842.0,0.0,0.0,0.0,2842,0,Basin166079
2844.0,0.0,0.0,0.0,2844,0,Basin166081
2846.0,955.4829219589294,3978.5442073185613,11228.470956545581,2846,0,Basin166083
2847.0,861.7034826513108,3588.0551295462787,10126.41074553954,2847,0,Basin166084
2850.0,0.0,0.0,0.0,2850,0,Basin166087
2855.0,1736.0817878469663,7228.887070329756,20401.771172489152,2855,0,Basin166092
2857.0,48005.21717443178,199889.3693660541,564139.0070066997,2857,0,Basin166198
2858.0,257.5052878307923,1072.228658103776,3026.1039513265587,2858,0,Basin166199
2862.0,1260.9157252460204,5250.338691883048,14817.80079391636,2862,0,Basin166456
2864.0,20858.324807721245,86852.17226906697,245119.07949701627,2864,0,Basin166462
2865.0,12985.102344659297,54068.78817767458,152595.97130826168,2865,0,Basin166475
2866.0,74967.16266531603,312156.4644501537,880985.5093551446,2866,0,Basin166486
2868.0,4063.869947887728,16921.585795920364,47757.05000303205,2868,0,Basin166518
2869.0,5864.621607391898,24419.752345094497,68918.7968474858,2869,0,Basin166520
2871.0,0.0,0.0,0.0,2871,0,Basin166651
2873.0,1069.152963329965,4451.855947642721,12564.277938367142,2873,0,Basin166754
2882.0,0.0,0.0,0.0,2882,0,Basin166797
2883.0,0.0,0.0,0.0,2883,0,Basin166798
2884.0,42814.166304504,178274.3044666158,503135.7566216129,2884,0,Basin166813
2886.0,9218.17363233924,38383.63874867502,108328.4614767448,2886,0,Basin167175
2887.0,350.8464093950946,1460.892620556299,4123.01321935135,2887,0,Basin167176
2890.0,279.0887005904733,1162.1000308261084,3279.7439879463127,2890,0,Basin167195
2897.0,0.0,0.0,0.0,2897,0,Basin167400
2898.0,0.0008394205487642846,0.003495271014308998,0.009864550203370842,2898,0,Basin167402
2899.0,0.0010056328085883942,0.004187363785734759,0.01181781330118793,2899,0,Basin167430
2900.0,0.0,0.0,0.0,2900,0,Basin167432
2901.0,0.0,0.0,0.0,2901,0,Basin167469
2903.0,0.0,0.0,0.0,2903,0,Basin167474
2904.0,0.0,0.0,0.0,2904,0,Basin167501
2908.0,2909.42741293413,12114.591809355717,34190.48154134633,2908,0,Basin167515
2909.0,0.0,0.0,0.0,2909,0,Basin167530
2912.0,97.9671436986909,407.92629895558247,1151.2725161651413,2912,0,Basin167894
2914.0,92780.96013415924,386331.50107426045,1090326.4644970815,2914,0,Basin167901
2917.0,20542.136272421725,85535.5918921437,241403.35239838372,2917,0,Basin167913
2918.0,6554.952179526458,27294.226221895948,77031.29849611454,2918,0,Basin167926
2919.0,15877.081261048692,66110.72603031472,186581.40477163056,2919,0,Basin167956
2920.0,80992.99461239607,337247.482024993,951798.788642329,2920,0,Basin167957
2927.0,0.0,0.0,0.0,2927,0,Basin168104
2928.0,38.91098124892624,162.02179598522537,457.2670142010536,2928,0,Basin168120
2931.0,0.0,0.0,0.0,2931,0,Basin168193
2932.0,130.2144691788101,542.2012368345449,1530.2307887394313,2932,0,Basin168220
2937.0,4089.001773108727,17026.23243622593,48052.3896298256,2937,0,Basin168231
2941.0,55048.09996726538,229215.29439755992,646904.2800139402,2941,0,Basin168271
2942.0,754760.1957139082,3142752.9844445176,8869654.016793152,2942,0,Basin168360
2949.0,57.57668852075782,239.7441077452273,676.6192884996324,2949,0,Basin168634
2950.0,13454.486856691175,56023.262704043715,158111.99910915297,2950,0,Basin168645
2954.0,0.0,0.0,0.0,2954,0,Basin168814
2955.0,0.0,0.0,0.0,2955,0,Basin168897
2957.0,7.404908278071438,30.83336630972535,87.01965846311907,2957,0,Basin168912
2958.0,725.9151108813866,3022.644667976905,8530.677578975685,2958,0,Basin168939
2961.0,5252.673431380544,21871.65565503792,61727.41522952122,2961,0,Basin168952
2963.0,9384.280547772232,39075.292875612824,110280.48660744712,2963,0,Basin168954
2964.0,4404.176959343935,18338.593319574647,51756.20823666198,2964,0,Basin168958
2968.0,514.5354640621441,2142.4789946087644,6046.624572304837,2968,0,Basin169332
2971.0,33546.393535050454,139684.1394105428,394224.42499851773,2971,0,Basin169339
2972.0,4605.65961370619,19177.548814189522,54123.95556187428,2972,0,Basin169351
2973.0,1596.935968728439,6649.496502582478,18766.58256493779,2973,0,Basin169353
2974.0,10.280954970936206,42.808963828952045,120.81786251086146,2974,0,Basin169356
